Group,Excellent ratio,Good ratio,Pass ratio,Fail ratio
55,0.20086383819580825,0.23750708693008132,0.34760204484725166,0.2140270300268588
56,0.11117737504665573,0.10098113246606231,0.7086111977003074,0.07923029478697444
57,0.23972214022362184,0.21843966613596638,0.38129492276290367,0.16054327087750828
58,0.10432521586022253,0.10452395887656073,0.711410643995724,0.07974018126749292
59,0.2089005951896846,0.24525453004539766,0.36805559246672354,0.17778928229819435
60,0.13910589502899853,0.10789367722684651,0.6991849469493904,0.053815480794764864
61,0.20933148266972842,0.22548097264239841,0.39665120800708353,0.16853633668078957
62,0.13503030428244744,0.20879235693640386,0.3491188052896364,0.30705853349151224
63,0.17027404102365004,0.21414969641944598,0.45770985022964417,0.15786641232725995
64,0.1739527359078908,0.2212818384836427,0.35108602661653365,0.25367939899193276
65,0.17529107198039526,0.22607663951524437,0.35929182528706555,0.2393404632172949
66,0.19867530135293682,0.25408290710789777,0.30468002032521097,0.2425617712139545
67,0.23787542684670382,0.23523295202208877,0.3472615431180752,0.1796300780131321
68,0.2651735229621998,0.2781385175203999,0.31628869782107344,0.1403992616963268
69,0.2526776229085163,0.228050000223594,0.33863180918025937,0.18064056768763034
70,0.12927710802701442,0.3617168648424755,0.1767118076838467,0.33229421944666326
71,0.22498353568924073,0.24558721951548065,0.3417551196250899,0.1876741251701886
72,0.24637400813308596,0.2721442326192557,0.2568506335689087,0.22463112567874957
73,0.2035293621817936,0.22353039697729385,0.39033414569354513,0.18260609514736723
74,0.1337110980480393,0.1951038571288973,0.4224610283185094,0.24872401650455409
75,0.21590701078826904,0.22947276076517528,0.3838349867170936,0.17078524172946208
76,0.12670096632521097,0.3328651610405253,0.2088617815404237,0.3315720910938401
77,0.1855702472980191,0.22516161218517047,0.3870944614181689,0.20217367909864156
78,0.14279081743954686,0.19650584416171163,0.4788752430217437,0.18182809537699782
79,0.20716895184361614,0.23746207657225885,0.35370410460164087,0.20166486698248431
80,0.14887553459664277,0.23616094146941566,0.30706660336048275,0.30789692057345885
81,0.17499035930644743,0.20907384312783928,0.44336458326289174,0.1725712143028214
82,0.12648431397764728,0.2100176716226623,0.34589568319976094,0.3176023311999294
83,0.20919708066958376,0.25136430313860403,0.3343657816970407,0.20507283449477154
84,0.17569629594994574,0.19517418530440234,0.42263793393467763,0.2064915848109741
85,0.2272465429592724,0.24699769643358735,0.36464482221200245,0.1611109383951378
86,0.18792354294591213,0.3226137847606414,0.29692332187120246,0.19253935042224415
87,0.20795821660294336,0.22765943178333603,0.3930241913251676,0.17135816028855286
88,0.2222673668206274,0.3147048392374376,0.21406732101618609,0.24896047292574905
89,0.2230075134344264,0.2359920120786069,0.389690418031883,0.1513100564550837
90,0.2522984939426396,0.37500233356661355,0.18947336744488869,0.18322580504585828
91,0.19168907323429885,0.2297263692638932,0.39007517251056384,0.18850938499124414
92,0.18484182465781449,0.2730336681949734,0.23968551681595113,0.30243899033126104
93,0.23113291722413007,0.2531783692922158,0.36862689819030486,0.14706181529334927
94,0.2676231431015648,0.18393305019768924,0.37590203470149697,0.17254177199924903
95,0.2193049518975664,0.2335542541107672,0.3222642263131984,0.22487656767846795
96,0.21366081568557024,0.29439773955964454,0.20687229242977345,0.2850691523250118
97,0.19161426445072574,0.20222825473338,0.42683505712486314,0.17932242369103124
98,0.21132032759748212,0.16834532522381512,0.4999576703189662,0.12037667685973658
99,0.2093996440842561,0.2288345858486941,0.38737630490071523,0.17438946516633458
100,0.14520865247491302,0.1571195636879953,0.49348342865770095,0.20418835517939068
101,0.23190853591578606,0.24678236479439447,0.3545740665691792,0.16673503272064008
102,0.21107664138932802,0.2913101449229252,0.2943798651744755,0.2032333485132713
103,0.1969916670935397,0.2390397007577363,0.35961584456894014,0.2043527875797838
104,0.20914566469001858,0.3098418431153568,0.26912467283189634,0.21188781936272819
105,0.20115263798873592,0.22105923865627472,0.38090582467413947,0.19688229868084994
106,0.10545943274252613,0.12180432647913438,0.6653215439003219,0.10741469687801737
107,0.21859302942624062,0.2647044350187605,0.3405380972115216,0.1761644383434773
108,0.25503832418405514,0.27485766455934635,0.30843760954676125,0.16166640170983718
109,0.24750470207911476,0.26179615575554327,0.3350649951793204,0.15563414698602165
110,0.15062559216922813,0.24982745055361177,0.3257905654039304,0.2737563918732295
111,0.21712625454421242,0.21188114812164105,0.37554183065996144,0.19545076667418504
112,0.24275460824904646,0.27532852899164767,0.3361233118650603,0.1457935508942456
113,0.20037128469006807,0.2362609354922137,0.4005881342175047,0.16277964560021357
114,0.21887351835891558,0.35271514580072255,0.1764015422512496,0.2520097935891124
115,0.1845689729679038,0.23016684753887653,0.4058934351936319,0.1793707442995878
116,0.1270201057053208,0.13717677563059358,0.6425988375152598,0.09320428114882595
117,0.23012714889135177,0.24619065174774069,0.3114132243868087,0.2122689749740988
118,0.13113622758662183,0.14863396902320905,0.6410656336387288,0.07916416975144051
119,0.2425881761190616,0.24663251907922143,0.3470184629653752,0.16376084183634176
