Group,Excellent ratio,Good ratio,Pass ratio,Fail ratio
60,0.12125580613626917,0.11404541267427043,0.7277612557042977,0.036937525485162444
61,0.17836922450370427,0.255950777553983,0.43473223138000355,0.1309477665623093
62,0.12373090511768355,0.23604385662446475,0.36651521076578497,0.27371002749206647
63,0.1550657932787947,0.23283621783665998,0.4877405143661596,0.12435747451838568
64,0.14478789840857811,0.23069150154232024,0.42059587921463437,0.2039247208344673
65,0.1630585998850983,0.26659911906968764,0.3699104636773608,0.20043181736785326
66,0.17128251458892943,0.2624133920844472,0.37243605272218155,0.19386804060444188
67,0.17466708604212766,0.2613185969442726,0.4005184174367571,0.16349589957684252
68,0.2628581651434228,0.3039562620927957,0.3151114194408749,0.11807415332290666
69,0.21582971685909594,0.2664331352254808,0.3696629708432396,0.14807417707218362
70,0.13174900800770506,0.4061705753906284,0.18178926017688482,0.28029115642478175
71,0.20063510576023635,0.27176973407339156,0.37897191132205293,0.14862324884431927
72,0.23245398646990473,0.31915591964692,0.2582483501689078,0.1901417437142674
73,0.17699493499059457,0.25593539259620013,0.4305081792833259,0.13656149312987934
74,0.1268643284165219,0.22413169617956485,0.45826654413137696,0.19073743127253617
75,0.193548122485157,0.2599697551334544,0.4039005229085562,0.14258159947283247
76,0.1158227954132244,0.3564318701928035,0.23442794622414648,0.2933173881698254
77,0.16313008659067518,0.2514919332058438,0.4096445045994917,0.17573347560398936
78,0.13063297903460952,0.22411769982822313,0.5061446919958595,0.1391046291413079
79,0.18390495353627956,0.2775147310147606,0.3914982494735186,0.1470820659754413
80,0.1379456515193818,0.29120440049300994,0.3251868638131296,0.24566308417447857
81,0.14868234764017607,0.24722405736099273,0.46104633695595526,0.14304725804287596
82,0.12301105496048167,0.23291545053173454,0.3648764442003481,0.27919705030743575
83,0.1906287162721049,0.27889538896289284,0.36246785942669185,0.16800803533831044
84,0.13733849473262108,0.243260963510191,0.4412898681104051,0.17811067364678287
85,0.2017804079593872,0.2745481869900597,0.39333969381671763,0.13033171123383552
86,0.20563967879675465,0.3371243694502988,0.3281333597850218,0.12910259196792456
87,0.19128899480382672,0.25290091807308573,0.4104967542492227,0.1453133328738649
88,0.20783935169436785,0.3603768467445687,0.2614766008266341,0.17030720073442943
89,0.20279046959300895,0.2741021045902831,0.40413328099505413,0.11897414482165386
90,0.25579570138758034,0.4089347111896341,0.17842915097818818,0.15684043644459716
91,0.16657743859405588,0.2533155164056505,0.41891552142845967,0.16119152357183394
92,0.1682751036756664,0.299328113282141,0.2586297256361555,0.27376705740603735
93,0.20133857147141337,0.2876839077347715,0.38093455338605847,0.13004296740775656
94,0.22255513141880015,0.2349975340702074,0.384404261340996,0.1580430731699965
95,0.18023339049744003,0.27356852081672317,0.37309061850132336,0.17310747018451345
96,0.17231339453682382,0.33968817502407794,0.24008828479228841,0.2479101456468099
97,0.16642351249399762,0.2324605025258724,0.4547193459932082,0.1463966389869219
98,0.19478901752335115,0.17985124681326425,0.5182870711237199,0.10707266453966509
99,0.17929429349201875,0.27503831104898024,0.41733984766248844,0.12832754779651234
100,0.14146790295874265,0.20082491456503798,0.5101863247949252,0.14752085768129464
101,0.19528122720660013,0.27196854735373216,0.3942807602734393,0.1384694651662285
102,0.1841528822331614,0.3278927684768855,0.2922803530164338,0.1956739962735195
103,0.16351261883413282,0.2661591890836314,0.4007832217515348,0.1695449703307009
104,0.18091616840044775,0.341613929834597,0.2816031892672479,0.19586671249770726
105,0.18523751865654636,0.2552459625309287,0.40238323863033143,0.15713328018219355
106,0.09216311535142846,0.15120101358042853,0.682062155103955,0.07457371596418814
107,0.19201541440751987,0.29338856001271896,0.3691252302612785,0.14547079531848264
108,0.2157251521225817,0.3145196806775975,0.3307484622867472,0.13900670491307354
109,0.20502569692227815,0.2858606396237038,0.3799968182108559,0.12911684524316208
110,0.13349080452561482,0.2831829557427313,0.35268661581985,0.2306396239118038
111,0.18386344040349079,0.25463796680515133,0.4181103628577151,0.14338822993364286
112,0.207500838099271,0.30160151523274836,0.3570651186255311,0.13383252804244947
113,0.18119093626830288,0.2534430854123632,0.41231882184889657,0.15304715647043746
114,0.20467618844721056,0.3782190297425463,0.20192604466254466,0.2151787371476988
115,0.16944983087965443,0.24811341849189078,0.426960943329469,0.15547580729898594
116,0.09149158509781959,0.11471323761893863,0.7262861091296786,0.06750906815356329
117,0.1882463206106069,0.2789325777542672,0.35031023091991836,0.18251087071520763
118,0.08494084081033199,0.10635790033734864,0.7604351488184653,0.04826611003385383
119,0.18624031632826146,0.2793568989851898,0.3852511155361366,0.14915166915041206
